ean;stock;stock_proveedor
749266217554;0;0
749266087553;0;0
749266135780;0;0
749266125781;0;0
749266115782;0;0
194151044522;0;0
749266055774;0;0
749266085771;0;0
749266168153;0;0
194151039269;0;0
749266188151;0;0
194151047516;0;0
8435409098525;0;0
;0;0
8435409098549;0;0
8435409098518;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
194151034486;0;0
194151034493;0;0
194151034509;0;0
194151034516;0;0
194151034523;0;0
194151034530;0;0
194151034424;0;0
194151034431;0;0
194151034448;0;0
194151034455;0;0
194151034462;0;0
194151034479;0;0
5057046139312;0;0
5057046139329;0;0
5057046139275;0;0
5057046139282;0;0
5057046139299;0;0
5057046139305;0;0
194151034363;0;0
194151034370;0;0
194151034387;0;0
194151034394;0;0
194151034400;0;0
194151034417;0;0
194151034301;0;0
194151034318;0;0
194151034332;0;0
194151034349;0;0
194151034356;0;0
194151034325;0;0
194151034257;0;0
194151034264;0;0
194151034271;0;0
194151034288;0;0
194151034295;0;0
194151034240;0;0
194151034196;0;0
194151034189;0;0
194151034202;0;0
194151034219;0;0
194151034226;0;0
194151034233;0;0
194151029383;0;0
194151029390;0;0
194151029406;0;0
194151029413;0;0
194151029437;0;0
194151029420;0;0
194151034028;0;0
194151034035;0;0
194151034059;0;0
194151034066;0;0
194151034073;0;0
194151034042;0;0
194151033847;0;0
194151033861;0;0
194151033878;0;0
194151033885;0;0
194151033892;0;0
194151033854;0;0
194151033816;0;0
194151033793;0;0
194151033786;0;0
194151033823;0;0
194151033830;0;0
194151033809;0;0
194151033724;0;0
194151033748;0;0
194151033762;0;0
194151033779;0;0
194151033731;0;0
194151033755;0;0
194151033663;0;0
194151033670;0;0
194151033687;0;0
194151033694;0;0
194151033700;0;0
194151033717;0;0
194151033618;0;0
194151033632;0;0
194151033625;0;0
194151033649;0;0
194151033601;0;0
194151033656;0;0
194151033540;0;0
194151033557;0;0
194151033564;0;0
194151033571;0;0
194151033588;0;0
194151033595;0;0
194151033502;0;0
194151033533;0;0
194151033526;0;0
194151033496;0;0
194151033519;0;0
194151033489;0;0
749266807113;0;0
749266807120;0;0
749266807106;0;0
749266807137;0;0
749266807069;0;0
749266807076;0;0
749266807090;0;0
749266807083;0;0
5057046070042;0;0
5057046070059;0;0
5057046070066;0;0
5057046070073;0;0
5057046092716;0;0
5057046092723;0;0
5057046092730;0;0
5057046092747;0;0
5057046069992;0;0
5057046070004;0;0
5057046070011;0;0
5057046070028;0;0
5057046100756;0;0
5057046100763;0;0
5057046100770;0;0
5057046100787;0;0
5057046100794;0;0
5057046100695;0;0
5057046100701;0;0
5057046100718;0;0
5057046100725;0;0
5057046100732;0;0
5057046100879;0;0
5057046100886;0;0
5057046100893;0;0
5057046100909;0;0
5057046100916;0;0
5057046100817;0;0
5057046100824;0;0
5057046100831;0;0
5057046100848;0;0
5057046100855;0;0
194151033304;0;0
194151033311;0;0
194151033328;0;0
194151033335;0;0
194151033342;0;0
194151033175;0;0
194151033182;0;0
194151033199;0;0
194151033205;0;0
194151033212;0;0
194151033120;0;0
194151033137;0;0
194151033144;0;0
194151033151;0;0
194151033168;0;0
194151033076;0;0
194151033083;0;0
194151033090;0;0
194151033106;0;0
194151033113;0;0
194151033045;0;0
194151033021;0;0
194151033038;0;0
194151033052;0;0
194151033069;0;0
194151032970;0;0
194151032987;0;0
194151032994;0;0
194151033007;0;0
194151033014;0;0
5057046100473;0;0
5057046100480;0;0
5057046100497;0;0
5057046100466;0;0
5057046100459;0;0
194151028638;0;0
194151028645;0;0
194151028652;0;0
194151028669;0;0
194151028676;0;0
194151032895;0;0
194151032901;0;0
194151032918;0;0
194151032925;0;0
194151032932;0;0
194151032796;0;0
194151032833;0;0
194151032826;0;0
194151032819;0;0
194151032802;0;0
194151032697;0;0
194151032673;0;0
194151032703;0;0
194151032666;0;0
194151032680;0;0
194151032604;0;0
194151032567;0;0
194151032581;0;0
194151032574;0;0
194151032598;0;0
194151032468;0;0
194151032475;0;0
194151032482;0;0
194151032499;0;0
194151032505;0;0
194151032383;0;0
194151032376;0;0
194151032390;0;0
194151032406;0;0
194151032369;0;0
194151032314;0;0
194151032352;0;0
194151032345;0;0
194151032338;0;0
194151032321;0;0
194151032215;0;0
194151032222;0;0
194151032239;0;0
194151032246;0;0
194151032253;0;0
194151032116;0;0
194151032123;0;0
194151032130;0;0
194151032147;0;0
194151032154;0;0
194151032031;0;0
194151032048;0;0
194151032024;0;0
194151032017;0;0
194151032055;0;0
194151031928;0;0
194151031942;0;0
194151031935;0;0
194151031911;0;0
194151031959;0;0
194151028119;0;0
194151028102;0;0
194151028157;0;0
194151028096;0;0
194151028133;0;0
194151028140;0;0
194151028126;0;0
194151028065;0;0
194151028072;0;0
194151028089;0;0
194151028041;0;0
194151028058;0;0
194151028034;0;0
194151028027;0;0
5057046014602;0;0
5057046014619;0;0
5057046014626;0;0
5057046014633;0;0
5057046014640;0;0
5057046039728;0;0
749266807021;0;0
749266807045;0;0
749266807052;0;0
749266840851;0;0
5052183043140;0;0
749266807038;0;0
749266806994;0;0
749266806987;0;0
749266807007;0;0
749266807014;0;0
5052183043133;0;0
749266840844;0;0
5057046069855;0;0
5057046069831;0;0
5057046069848;0;0
5057046069862;0;0
5057046069824;0;0
5057046092785;0;0
5057046092808;0;0
5057046092778;0;0
5057046092761;0;0
5057046092792;0;0
5057046069770;0;0
5057046069787;0;0
5057046069794;0;0
5057046069800;0;0
5057046069763;0;0
5057046097186;0;0
5057046097193;0;0
5057046097209;0;0
5057046097216;0;0
5057046097223;0;0
5057046099906;0;0
5057046099913;0;0
5057046099937;0;0
5057046099951;0;0
5057046099944;0;0
5057046099920;0;0
5057046099890;0;0
5057046099876;0;0
5057046099869;0;0
5057046099814;0;0
5057046099821;0;0
5057046099838;0;0
5057046099845;0;0
5057046099852;0;0
5057046100053;0;0
5057046100114;0;0
5057046100107;0;0
5057046100060;0;0
5057046100077;0;0
5057046100084;0;0
5057046100091;0;0
5057046100039;0;0
5057046100022;0;0
5057046099982;0;0
5057046099999;0;0
5057046100008;0;0
5057046100015;0;0
5057046099975;0;0
194151027747;0;0
194151027754;0;0
194151027730;0;0
194151027778;0;0
194151027761;0;0
194151027723;0;0
194151031751;0;0
194151031775;0;0
194151031799;0;0
194151031805;0;0
194151031782;0;0
194151031768;0;0
194151031720;0;0
194151031690;0;0
194151031706;0;0
194151031713;0;0
194151031737;0;0
194151031744;0;0
194151031638;0;0
194151031645;0;0
194151031652;0;0
194151031669;0;0
194151031676;0;0
194151031683;0;0
194151031607;0;0
194151031577;0;0
194151031584;0;0
194151031591;0;0
194151031614;0;0
194151031621;0;0
194151031515;0;0
194151031539;0;0
194151031546;0;0
194151031560;0;0
194151031522;0;0
194151031553;0;0
194151031454;0;0
194151031461;0;0
194151031478;0;0
194151031485;0;0
194151031492;0;0
194151031508;0;0
5057046099715;0;0
5057046099708;0;0
5057046099654;0;0
5057046099661;0;0
5057046099678;0;0
5057046099685;0;0
5057046099692;0;0
194151029703;0;0
194151029727;0;0
194151029680;0;0
194151029710;0;0
194151029734;0;0
194151029697;0;0
194151029741;0;0
194151029666;0;0
194151029659;0;0
194151029628;0;0
194151029635;0;0
194151029642;0;0
194151029673;0;0
194151029567;0;0
194151029598;0;0
194151029611;0;0
194151029574;0;0
194151029604;0;0
194151029581;0;0
194151029512;0;0
194151029536;0;0
194151029543;0;0
194151029529;0;0
194151029550;0;0
194151029505;0;0
194151029444;0;0
194151029451;0;0
194151029475;0;0
194151029482;0;0
194151029468;0;0
194151029499;0;0
5057046140202;0;0
5057046140240;0;0
5057046140233;0;0
5057046140257;0;0
5057046140196;0;0
5057046140219;0;0
5057046140226;0;0
5057046123441;0;0
5057046123397;0;0
5057046123403;0;0
5057046123410;0;0
5057046123427;0;0
5057046123434;0;0
5057046123236;0;0
5057046123298;0;0
5057046123250;0;0
5057046123267;0;0
5057046123281;0;0
5057046123229;0;0
5057046123243;0;0
5057046123274;0;0
5057046099265;0;0
5057046099302;0;0
5057046099319;0;0
5057046099272;0;0
5057046099289;0;0
5057046099296;0;0
5057046099241;0;0
5057046099258;0;0
5057046099579;0;0
5057046099548;0;0
5057046099531;0;0
5057046099555;0;0
5057046099562;0;0
5057046099524;0;0
5057046099326;0;0
5057046099364;0;0
5057046099371;0;0
5057046099333;0;0
5057046099340;0;0
5057046099357;0;0
5057046095069;0;0
5057046095076;0;0
5057046095045;0;0
5057046095052;0;0
5057046095083;0;0
5057046099630;0;0
5057046099609;0;0
5057046099616;0;0
5057046099623;0;0
5057046099586;0;0
5057046099593;0;0
194151031287;0;0
194151031300;0;0
194151031249;0;0
194151031270;0;0
194151031294;0;0
194151031263;0;0
194151031256;0;0
5057046099098;0;0
5057046099142;0;0
5057046099081;0;0
5057046099104;0;0
5057046099111;0;0
5057046099128;0;0
5057046099135;0;0
194151027662;0;0
194151027686;0;0
194151027709;0;0
194151027679;0;0
194151027693;0;0
194151027716;0;0
194151027655;0;0
194151027631;0;0
194151027624;0;0
194151027648;0;0
194151027617;0;0
194151027556;0;0
194151027587;0;0
194151027594;0;0
194151027600;0;0
194151027570;0;0
194151027563;0;0
194151027501;0;0
194151027518;0;0
194151027495;0;0
194151027549;0;0
194151027525;0;0
194151027532;0;0
194151027471;0;0
194151027464;0;0
194151027433;0;0
194151027440;0;0
194151027488;0;0
194151027457;0;0
194151027419;0;0
194151027426;0;0
194151027396;0;0
194151027402;0;0
194151027372;0;0
194151027389;0;0
194151027358;0;0
194151027365;0;0
194151027341;0;0
194151027334;0;0
194151027327;0;0
194151027297;0;0
194151027310;0;0
194151027303;0;0
194151027211;0;0
194151027259;0;0
194151027228;0;0
194151027235;0;0
194151027242;0;0
194151027266;0;0
194151027273;0;0
194151027280;0;0
194151027181;0;0
194151027204;0;0
194151027150;0;0
194151027174;0;0
194151027167;0;0
194151027198;0;0
194151027143;0;0
194151027136;0;0
194151027082;0;0
194151027099;0;0
194151027105;0;0
194151027112;0;0
194151027129;0;0
194151027075;0;0
194151027051;0;0
194151027068;0;0
194151031119;0;0
194151031157;0;0
194151031102;0;0
194151031126;0;0
194151031133;0;0
194151031140;0;0
194151031164;0;0
194151031171;0;0
194151031034;0;0
194151031041;0;0
194151031058;0;0
194151031065;0;0
194151031072;0;0
194151031089;0;0
194151031096;0;0
194151030884;0;0
194151030877;0;0
194151030860;0;0
194151030846;0;0
194151030891;0;0
194151030853;0;0
5057046123373;0;0
5057046123311;0;0
5057046123359;0;0
5057046123328;0;0
5057046123335;0;0
5057046123342;0;0
5057046123366;0;0
194151030839;0;0
194151030822;0;0
194151030785;0;0
194151030808;0;0
194151030815;0;0
194151030792;0;0
194151030709;0;0
194151030716;0;0
194151030723;0;0
194151030730;0;0
194151030747;0;0
194151030754;0;0
194151030761;0;0
194151030778;0;0
194151034646;0;0
194151034653;0;0
194151034691;0;0
194151034660;0;0
194151034684;0;0
194151034677;0;0
5057046125186;0;0
5057046125131;0;0
5057046125179;0;0
5057046125148;0;0
5057046125162;0;0
5057046125155;0;0
5057046125124;0;0
5057046125117;0;0
194151030624;0;0
194151030631;0;0
194151030648;0;0
194151030655;0;0
194151030662;0;0
194151030679;0;0
194151030686;0;0
194151030693;0;0
194151030587;0;0
194151030617;0;0
194151030600;0;0
194151030594;0;0
194151030570;0;0
194151030563;0;0
194151030495;0;0
194151030488;0;0
194151030501;0;0
194151030518;0;0
194151030532;0;0
194151030549;0;0
194151030556;0;0
194151030525;0;0
194151030464;0;0
194151030402;0;0
194151030419;0;0
194151030426;0;0
194151030433;0;0
194151030457;0;0
194151030471;0;0
194151030440;0;0
194151030372;0;0
194151030396;0;0
194151030389;0;0
194151030365;0;0
194151030358;0;0
194151030341;0;0
194151030280;0;0
194151030303;0;0
194151030327;0;0
194151030334;0;0
194151030310;0;0
194151030297;0;0
194151030235;0;0
194151030228;0;0
194151030266;0;0
194151030259;0;0
194151030273;0;0
194151030242;0;0
194151034721;0;0
194151034776;0;0
194151048094;0;0
194151034738;0;0
194151034769;0;0
194151034745;0;0
194151034714;0;0
194151034707;0;0
194151034752;0;0
194151034783;0;0
194151030174;0;0
194151030181;0;0
194151030204;0;0
194151030198;0;0
194151030211;0;0
194151030167;0;0
194151030150;0;0
194151030143;0;0
194151030129;0;0
194151030136;0;0
194151030068;0;0
194151030075;0;0
194151030105;0;0
194151030082;0;0
194151030112;0;0
194151030099;0;0
194151029963;0;0
194151029970;0;0
194151029994;0;0
194151030006;0;0
194151030013;0;0
194151030037;0;0
194151030044;0;0
194151030020;0;0
194151030051;0;0
194151029987;0;0
5057046119512;0;0
5057046119567;0;0
5057046119499;0;0
5057046119505;0;0
5057046119529;0;0
5057046119536;0;0
5057046119543;0;0
5057046119550;0;0
;0;0
5053744487274;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
5053744404240;0;0
;0;0
;0;0
;0;0
;0;0
5053744545509;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
5053744477831;0;0
;0;0
;0;0
5053744324845;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
195719213633;0;0
195719213510;0;0
195719213534;0;0
195719213688;0;0
195719213558;0;0
195719213657;0;0
195719213541;0;0
195719213602;0;0
195719213596;0;0
195719213626;0;0
195719213640;0;0
195719213619;0;0
195719196769;0;0
195719196684;0;0
195719196752;0;0
195719196738;0;0
195719196783;0;0
195719196660;0;0
195719196691;0;0
195719196806;0;0
195719196646;0;0
195719196677;0;0
195719196776;0;0
195719196745;0;0
4260411000983;0;0
4260411000822;0;0
4260411000907;0;0
4260411000891;0;0
4260411000976;0;0
4260411000815;0;0
4260411000808;0;0
4260411000884;0;0
4260411000969;0;0
4260411000877;0;0
4260411000952;0;0
4260411000792;0;0
7630040517874;0;0
8435705707718;0;0
8435705707688;0;0
8435705707695;0;0
8435705707701;0;0
8435705707725;0;0
8435705707756;0;0
8435705707732;0;0
8435705707749;0;0
2430020013243;0;0
2430030013240;0;0
2430040013247;0;0
7492660991980;0;0
4055083499537;0;0
4055083499513;0;0
4055083499506;0;0
4055083499407;0;0
4055083499384;0;0
4055083499377;0;0
4055083499360;0;0
4055083499346;0;0
4055083499339;0;0
4055083499322;0;0
4055083499308;0;0
4055083502602;0;0
4055083502589;0;0
4055083502565;0;0
4055083502558;0;0
4055083502572;0;0
4055083504132;0;0
4055083504187;0;0
4055083504149;0;0
4055083504156;0;0
4055083504170;0;0
4055083504033;0;0
4055083504026;0;0
4055083504019;0;0
4055083503982;0;0
4055083503999;0;0
4055083504002;0;0
4055083404678;0;0
4055083404661;0;0
4055083404654;0;0
4055083404630;0;0
4055083404685;0;0
4055083404647;0;0
4055083404593;0;0
4055083404623;0;0
4055083404616;0;0
4055083404586;0;0
4055083404609;0;0
4055083404555;0;0
4055083404548;0;0
4055083404579;0;0
4055083404531;0;0
4055083404562;0;0
4055083404494;0;0
4055083404487;0;0
4055083404524;0;0
4055083404470;0;0
4055083404500;0;0
4055083404517;0;0
4055083404432;0;0
4055083404425;0;0
4055083404418;0;0
4055083404456;0;0
4055083404463;0;0
4055083404449;0;0
4055083404401;0;0
4055083404395;0;0
4055083404371;0;0
4055083404364;0;0
4055083404388;0;0
4055083404326;0;0
4055083404319;0;0
4055083404357;0;0
4055083404333;0;0
4055083404340;0;0
4055083404739;0;0
4055083404715;0;0
4055083404722;0;0
4055083404708;0;0
4055083404746;0;0
4055083404241;0;0
4055083404234;0;0
4055083404265;0;0
4055083404227;0;0
4055083404258;0;0
4055083404210;0;0
4055083292039;0;0
4055083292053;0;0
4055083292022;0;0
4055083292046;0;0
4055083292015;0;0
4055083291919;0;0
4055083291810;0;0
4055083291827;0;0
4055083291742;0;0
4055083291728;0;0
4055083291759;0;0
4055083291735;0;0
4055083291711;0;0
4055083291643;0;0
4055083291650;0;0
4055083291629;0;0
4055083291612;0;0
4055083291636;0;0
4055083291544;0;0
4055083291568;0;0
4055083291551;0;0
4055083291537;0;0
4055083291520;0;0
4055083291513;0;0
4055083291438;0;0
4055083291469;0;0
4055083291452;0;0
4055083291414;0;0
4055083291421;0;0
4055083291445;0;0
4055083291353;0;0
4055083291322;0;0
4055083291346;0;0
4055083291339;0;0
4055083291315;0;0
4055083291360;0;0
4055083291216;0;0
4055083291223;0;0
4055083291230;0;0
4055083291247;0;0
4055083291254;0;0
4055083291155;0;0
4055083291124;0;0
4055083291117;0;0
4055083291148;0;0
4055083291131;0;0
4055083208528;0;0
4055083208511;0;0
4055083208559;0;0
4055083208542;0;0
4055083208535;0;0
4055083208436;0;0
4055083208467;0;0
4055083208429;0;0
4055083208443;0;0
4055083208412;0;0
4055083208450;0;0
4055083208313;0;0
4055083208368;0;0
4055083208337;0;0
4055083208344;0;0
4055083208351;0;0
4055083208320;0;0
4055083202847;0;0
4055083202816;0;0
4055083202854;0;0
4055083202809;0;0
4055083202830;0;0
4055083202823;0;0
4055083202748;0;0
4055083202724;0;0
4055083202755;0;0
4055083202700;0;0
4055083202717;0;0
4055083202731;0;0
4055083202595;0;0
4055083202571;0;0
4055083202564;0;0
4055083202588;0;0
4055083202601;0;0
4055083202540;0;0
4055083202533;0;0
4055083202526;0;0
4055083202519;0;0
4055083202557;0;0
4055083202373;0;0
4055083202403;0;0
4055083202380;0;0
4055083202366;0;0
4055083202397;0;0
4055083202359;0;0
4055083202342;0;0
4055083202335;0;0
4055083202328;0;0
4055083202311;0;0
4055083199826;0;0
4055083199819;0;0
4055083199802;0;0
4055083199840;0;0
4055083199833;0;0
4055083199857;0;0
4055083008050;0;0
4055083008012;0;0
4055083008036;0;0
4055083008043;0;0
4055083008029;0;0
4055083008005;0;0
4055083007916;0;0
4055083007923;0;0
4055083007947;0;0
4055083007954;0;0
4055083007978;0;0
4055083007930;0;0
4055083007985;0;0
4055083007992;0;0
4055083007961;0;0
4055083007848;0;0
4055083007855;0;0
4055083007824;0;0
4055083007800;0;0
4055083007831;0;0
4055083007817;0;0
4055083007787;0;0
4055083007718;0;0
4055083007770;0;0
4055083007794;0;0
4055083007756;0;0
4055083007749;0;0
4055083007732;0;0
4055083007763;0;0
4055083007725;0;0
4055083007640;0;0
4055083007602;0;0
4055083007657;0;0
4055083007619;0;0
4055083007633;0;0
4055083007626;0;0
4055083007565;0;0
4055083007589;0;0
4055083007558;0;0
4055083007541;0;0
4055083007534;0;0
4055083007527;0;0
4055083007510;0;0
4055083007572;0;0
4055083007596;0;0
4055083007442;0;0
4055083007428;0;0
4055083007411;0;0
4055083007459;0;0
4055083007435;0;0
4055083007404;0;0
4055083007398;0;0
4055083007367;0;0
4055083007343;0;0
4055083007329;0;0
4055083007381;0;0
4055083007350;0;0
4055083007336;0;0
4055083007312;0;0
4055083007374;0;0
4055083007237;0;0
4055083007251;0;0
4055083007213;0;0
4055083007206;0;0
4055083007244;0;0
4055083007220;0;0
4055083007183;0;0
4055083007114;0;0
4055083007145;0;0
4055083007121;0;0
4055083007169;0;0
4055083007138;0;0
4055083007190;0;0
4055083007176;0;0
4055083007152;0;0
195719214524;0;0
195719214401;0;0
195719214432;0;0
195719214425;0;0
195719214449;0;0
195719214548;0;0
195719214517;0;0
195719214494;0;0
195719214456;0;0
195719214500;0;0
195719214579;0;0
195719214531;0;0
195719196219;0;0
195719196202;0;0
195719196226;0;0
195719196257;0;0
195719196240;0;0
195719196134;0;0
195719196271;0;0
195719196158;0;0
195719196141;0;0
195719196172;0;0
195719196165;0;0
195719196233;0;0
195719197995;0;0
195719197834;0;0
195719197865;0;0
195719197858;0;0
195719197872;0;0
195719197933;0;0
195719197957;0;0
195719197940;0;0
195719197971;0;0
195719197889;0;0
195719197926;0;0
195719197964;0;0
195719197513;0;0
195719197391;0;0
195719197544;0;0
195719197438;0;0
195719197483;0;0
195719197476;0;0
195719197445;0;0
195719197452;0;0
195719197384;0;0
195719197520;0;0
195719197537;0;0
195719197469;0;0
195719196820;0;0
195719196882;0;0
195719196875;0;0
195719196813;0;0
195719196837;0;0
195719196998;0;0
195719196899;0;0
195719196905;0;0
195719196929;0;0
195719196912;0;0
195719196981;0;0
195719196974;0;0
195719197117;0;0
195719197148;0;0
195719197131;0;0
195719197162;0;0
195719197155;0;0
195719197186;0;0
195719197124;0;0
195719197049;0;0
195719197032;0;0
195719197063;0;0
195719197056;0;0
195719197025;0;0
195719195304;0;0
195719195274;0;0
195719195281;0;0
195719195359;0;0
195719195212;0;0
195719195373;0;0
195719195380;0;0
195719195311;0;0
195719195298;0;0
195719195205;0;0
195719195267;0;0
195719195366;0;0
2430030056476;0;0
2430020056479;0;0
2430050056470;0;0
2430040056473;0;0
2430010056472;0;0
2430010056465;0;0
2430050056463;0;0
2430040056466;0;0
2430030056469;0;0
2430020056462;0;0
2430050056456;0;0
2430040056459;0;0
2430030056452;0;0
2430010056458;0;0
2430020056455;0;0
2430020056448;0;0
2430010056441;0;0
2430050056449;0;0
2430040056442;0;0
2430030056445;0;0
2430050056432;0;0
2430040056435;0;0
2430030056438;0;0
2430020056431;0;0
2430010056434;0;0
2430050056425;0;0
2430040056428;0;0
2430030056421;0;0
2430020056424;0;0
2430010056427;0;0
2430050056418;0;0
2430040056411;0;0
2430030056414;0;0
2430020056417;0;0
2430010056410;0;0
2430050056401;0;0
2430040056404;0;0
2430030056407;0;0
2430020056400;0;0
2430010056403;0;0
2430000044434;0;0
2430000022937;0;0
2430000022920;0;0
616323531536;0;0
616323531482;0;0
616323534308;0;0
616323531499;0;0
616323531505;0;0
616323531529;0;0
616323531512;0;0
616323201354;0;0
616323201330;0;0
616323201347;0;0
616323201361;0;0
;0;0
8434578034211;0;0
84345780340378;0;0
8434578034129;0;0
195719192228;0;0
195719192075;0;0
195719192105;0;0
195719192099;0;0
195719192129;0;0
195719192112;0;0
195719192174;0;0
195719192167;0;0
195719192198;0;0
195719192181;0;0
195719192211;0;0
195719192204;0;0
195719192068;0;0
195719191917;0;0
195719191948;0;0
195719191931;0;0
195719191993;0;0
195719192013;0;0
195719191955;0;0
195719192006;0;0
195719192037;0;0
195719192020;0;0
195719192051;0;0
195719192044;0;0
195719195618;0;0
195719195601;0;0
195719195632;0;0
195719195625;0;0
195719195656;0;0
195719195649;0;0
195719195595;0;0
195719195755;0;0
195719195670;0;0
195719195663;0;0
195719195694;0;0
195719195687;0;0
195719195090;0;0
195719195120;0;0
195719195113;0;0
195719195175;0;0
195719195137;0;0
195719195021;0;0
195719195182;0;0
195719195199;0;0
195719195014;0;0
195719195045;0;0
195719195038;0;0
195719195106;0;0
195719187835;0;0
195719188009;0;0
195719187859;0;0
195719187866;0;0
195719187903;0;0
195719187910;0;0
195719187927;0;0
195719187934;0;0
195719187941;0;0
195719187958;0;0
195719187965;0;0
195719187972;0;0
7630440657149;0;0
7630440657118;0;0
7630440657101;0;0
7630440657132;0;0
7630440657163;0;0
7630440657095;0;0
7630440657125;0;0
7630440657156;0;0
7630440657187;0;0
7630440657194;0;0
7630440657170;0;0
7630440657200;0;0
7630440657224;0;0
7630440657217;0;0
7630440657347;0;0
7630440657354;0;0
7630440657262;0;0
7630440657316;0;0
7630440657330;0;0
7630440657255;0;0
7630440657293;0;0
7630440657286;0;0
7630440657309;0;0
7630440657279;0;0
7630440657231;0;0
7630440657248;0;0
7630440657323;0;0
7630440669906;0;0
7630440669883;0;0
7630440669807;0;0
7630440669845;0;0
7630440669890;0;0
7630440669821;0;0
7630440669814;0;0
7630440669852;0;0
7630440669838;0;0
7630440669791;0;0
7630440669876;0;0
7630440669920;0;0
7630440669913;0;0
7630440669869;0;0
7492662175548;0;0
7492660875532;0;0
8435705704076;0;0
8435705704113;0;0
8435705704038;0;0
8435705703994;0;0
8435705704151;0;0
8435705704144;0;0
8435705704106;0;0
8435705704069;0;0
8435705704021;0;0
8435705703987;0;0
8435705704083;0;0
8435705703963;0;0
8435705704045;0;0
8435705704007;0;0
8435705704120;0;0
749266378484;0;0
749266067661;0;0
749266308627;0;0
749266117977;0;0
749266368638;0;0
749266398628;0;0
749266026897;0;0
749266077653;0;0
749266077660;0;0
749266378453;0;0
749266398451;0;0
749266398475;0;0
749266029287;0;0
749266029294;0;0
749266398482;0;0
749266338440;0;0
749266338488;0;0
749266358622;0;0
749266005939;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
;0;0
